word,value
game,48
2,28
free,23
app,22
games,22
idle,17
online,16
adventure,15
puzzle,14
video,14
cooking,14
rpg,14
tap,14
learn,13
racing,13
sleep,13
heroes,13
battle,12
music,12
war,12
3d,12
strategy,11
defense,10
mobile,10
editor,10
run,10
manager,10
tracker,10
search,9
money,9
shooter,9
restaurant,9
dragon,9
food,9
tower,9
world,9
tycoon,8
find,8
budget,8
3,8
news,8
recipes,8
mystery,8
offline,7
magic,7
city,7
pvp,7
hidden,7
fitness,7
buy,7
book,7
royale,7
brain,7
travel,7
clicker,7
live,7
delivery,7
planner,7
pocket,7
legends,7
action,7
escape,7
space,7
languages,7
car,7
english,7
expense,6
cat,6
maker,6
sell,6
real,6
fight,6
training,6
stories,6
arena,6
relax,6
kitchen,6
survival,6
shopping,6
hero,6
puzzles,6
simulator,6
meditation,6
fps,6
soccer,5
sniper,5
workout,5
merge,5
play,5
empire,5
stars,5
hotels,5
job,5
zombie,5
bike,5
star,5
notes,5
friends,5
tv,5
dash,5
match,5
home,5
counter,5
diary,5
word,5
running,5
maps,5
gun,5
learning,4
faraway,4
step,4
shadow,4
calorie,4
photo,4
build,4
coloring,4
lite,4
meditate,4
code,4
life,4
saga,4
fantasy,4
td,4
hello,4
castle,4
draw,4
dead,4
chat,4
visual,4
animal,4
ball,4
messenger,4
sports,4
fire,4
town,4
deals,4
evolution,4
zombies,4
clash,4
love,4
save,4
podcast,4
2021,4
kingdom,4
sky,4
card,4
talking,4
hunter,4
art,4
inc,3
forest,3
fashion,3
spanish,3
gas,3
match3,3
light,3
webtoon,3
fighting,3
speed,3
cookie,3
factory,3
hiking,3
scanner,3
pokémon,3
baseball,3
hotel,3
super,3
journal,3
yoga,3
daily,3
wars,3
berita,3
cats,3
disney,3
frozen,3
great,3
bus,3
story,3
go,3
cheap,3
grocery,3
language,3
dating,3
touch,3
gunship,3
last,3
오브,3
plants,3
guitar,3
asphalt,3
objects,3
creative,3
management,3
weather,3
collage,3
soul,3
dragons,3
rentals,3
rental,3
cash,3
audiobooks,3
moon,3
pro,3
battles,3
finance,3
business,3
birds,3
angry,3
top,3
tasty,3
titans,3
block,3
design,3
journey,3
track,3
dream,3
beat,3
galaxy,3
novel,3
cards,3
cross,3
9,3
forecast,3
radar,3
time,3
adobe,3
park,3
ninja,3
habit,3
list,3
diet,3
movies,3
marvel,3
z,3
asana,2
vs,2
mmorpg,2
white,2
tactical,2
golf,2
urban,2
altos,2
cafe,2
taxi,2
payment,2
couples,2
adult,2
shooting,2
destruction,2
ways,2
age,2
knights,2
shelter,2
fun,2
multiplayer,2
comprar,2
builder,2
pizza,2
pdf,2
matching,2
pes,2
courses,2
apartments,2
