from,to,weight
Education,>1M,38
Education,100K-1M,2
>1M,5 stars,14
>1M,4 stars,24
100K-1M,5 stars,0
100K-1M,4 stars,2
5 stars,IAP,5
5 stars,Ads & IAP,7
5 stars,None,0
5 stars,Ads,2
4 stars,IAP,11
4 stars,Ads & IAP,8
4 stars,None,6
4 stars,Ads,1
IAP,Free,16
Ads & IAP,Free,15
None,Free,6
Ads,Free,3
