name,value
Google Drive,7028265259
Google Calendar,2651720962
Microsoft OneDrive,2056017889
"Microsoft Word: Write, Edit & Share Docs on the Go",1651577965
Samsung Email,1616141394
"Microsoft Excel: View, Edit, & Create Spreadsheets",1521046735
Microsoft PowerPoint: Slideshows and Presentations,1506590187
Samsung Print Service Plugin,1446535469
Google Keep - Notes and Lists,1241023726
Google Docs,1138899116
