name,value
Facebook,6782619635
Currents,3929716163
Instagram,3559871277
Facebook Lite,2072296494
TikTok,1645811582
Snapchat,1621265491
Twitter,1144061939
"BIGO LIVE–Live Stream, Live Chat, Go Live",402862640
TikTok Lite,378784999
VK — live chatting & free calls,302398232
