App_Name,Content_Rating,Released,Free,Maximum_Installs
WEBTOON,Teen,"Jul 1, 2014",True,85170436
GANMA! (ガンマ)　話題の漫画が盛りだくさん！無料で全話を読めるオリジナル連載マンガも！,Teen,"Dec 11, 2013",True,5011882
マンガほっと - 人気・名作マンガが毎日読める漫画アプリ,Mature 17+,"Sep 24, 2017",True,506022
