App_Name,Content_Rating,Released,Free,Maximum_Installs
Weather by WeatherBug: Live Radar Map & Forecast,Everyone,,True,33403075
"Windy.com - Weather Radar, Satellite and Forecast",Everyone,"Feb 14, 2016",True,22056323
防災速報 - 地震、津波、豪雨など、災害情報をいち早くお届け,Everyone,"Feb 20, 2014",True,6526240
ArabiaWeather,Everyone,"Jun 5, 2014",True,2768830
"Today Weather - Widget, Forecast, Radar & Alert",Everyone,"Mar 28, 2017",True,2077505
