App_Name,Content_Rating,Released,Free,Maximum_Installs
Game of Dice,Everyone,"Oct 14, 2015",True,7470081
ぴよ将棋 - ４０レベルで初心者から高段者まで楽しめる・無料の高機能将棋アプリ,Everyone,"Jan 9, 2016",True,794194
Clue,Everyone 10+,"Mar 10, 2017",False,749247
