App_Name,Content_Rating,Released,Free,Maximum_Installs
Hwahae - analyzing cosmetics,Everyone,"Jul 28, 2013",True,6200451
"언니의파우치 - 즐거운 뷰티, 혜택을 담다.",Everyone,"Jun 17, 2013",True,1655472
